date,ship_type_id,estimated_hull_value,n_materials_total,n_materials_priced,losses,pct_value_priced
2015-06-01,11174,16935849.38,12,12,12,1
2015-06-01,11176,18439639.63,12,12,91,1
2015-06-01,11178,18443747.41,12,12,47,1
2015-06-01,11182,13280805.8,11,11,41,1
2015-06-01,11184,13994781.52,12,12,26,1
2015-06-01,11186,14002997.08,12,12,68,1
2015-06-01,11188,14027342.69,11,11,27,1
2015-06-01,11190,14811801.54,11,11,11,1
2015-06-01,11192,19395277.65,11,11,68,1
2015-06-01,11194,20138299.08,11,11,20,1
2015-06-01,11196,13610761.81,12,12,25,1
2015-06-01,11198,13628947.53,12,12,84,1
2015-06-01,11200,16195972.89,12,12,56,1
2015-06-01,11202,16195972.89,12,12,60,1
2015-06-01,11365,17674989.05,12,12,18,1
2015-06-01,11371,18289094.91,11,11,19,1
2015-06-01,11377,17212185.54,11,11,62,1
2015-06-01,11379,23133051.74,11,11,60,1
2015-06-01,11381,24082177.44,11,11,66,1
2015-06-01,11387,14091483.57,11,11,6,1
2015-06-01,11393,18437410.28,12,12,18,1
2015-06-01,11400,17360062.4,11,11,21,1
2015-06-01,11957,191487166.92,11,11,13,1
2015-06-01,11959,191586166.62,11,11,3,1
2015-06-01,11961,134618451.31,11,11,4,1
2015-06-01,11963,134517954.1,11,11,10,1
2015-06-01,11965,140019206.68,11,11,5,1
2015-06-01,11969,160605233.38,11,11,7,1
2015-06-01,11971,160707230.38,11,11,7,1
2015-06-01,11978,123248315.56,11,11,18,1
2015-06-01,11985,186080900.47,11,11,10,1
2015-06-01,11987,131699427.98,11,11,15,1
2015-06-01,11989,151097494.47,11,11,6,1
2015-06-01,11993,191085572.06,11,11,28,1
2015-06-01,11995,297623219.74,11,11,1,1
2015-06-01,11999,143758718.48,11,11,11,1
2015-06-01,12003,146320477.63,11,11,6,1
2015-06-01,12005,169828232.22,11,11,124,1
2015-06-01,12011,192976629.89,11,11,2,1
2015-06-01,12013,207161352.12,11,11,2,1
2015-06-01,12015,143857952.42,11,11,4,1
2015-06-01,12017,216470483.38,11,11,3,1
2015-06-01,12019,148452044.12,11,11,16,1
2015-06-01,12021,248696503.27,11,11,1,1
2015-06-01,12023,170084941.64,11,11,25,1
2015-06-01,12032,20787105.07,12,12,94,1
2015-06-01,12034,14292610.17,11,11,64,1
2015-06-01,12038,15111641.38,11,11,73,1
2015-06-01,12042,22239231.29,12,12,17,1
2015-06-01,12044,20650130.51,12,12,47,1
2015-06-01,12235,291315041.2,9,9,3,1
2015-06-01,12236,291315041.2,9,9,2,1
2015-06-01,12237,16657635.8,6,6,23,1
2015-06-01,12238,19561647.8,7,7,2,1
2015-06-01,12239,36452295.59,7,7,2,1
2015-06-01,12729,120695288.62,11,11,9,1
2015-06-01,12731,186499192.42,11,11,4,1
2015-06-01,12733,87900121.09,11,11,8,1
2015-06-01,12735,85554022.62,11,11,6,1
2015-06-01,12743,102150914.13,11,11,22,1
2015-06-01,12745,159372816.55,11,11,8,1
2015-06-01,12747,133930633.62,11,11,2,1
2015-06-01,12753,136622773.11,11,11,5,1
2015-06-01,13780,39861943.51,8,8,2,1
2015-06-01,14343,4567669.02,5,5,21,1
2015-06-01,16214,291315041.2,9,9,5,1
2015-06-01,16216,72215915.23,9,9,1,1
2015-06-01,16221,19874999.76,5,5,15,1
2015-06-01,16227,48191420.52,7,7,7,1
2015-06-01,16229,47821013.79,6,6,33,1
2015-06-01,16231,47717569.87,6,6,12,1
2015-06-01,16233,49551882.8,6,6,22,1
2015-06-01,16236,1054486.84,6,6,58,1
2015-06-01,16238,1012491.97,7,7,119,1
2015-06-01,16240,978708.1,6,6,329,1
2015-06-01,16242,890818.22,6,6,321,1
2015-06-01,16631,1543999.97,2,2,19,1
2015-06-01,16688,2988000.3,3,3,4,1
2015-06-01,16689,8277994.1,4,4,2,1
2015-06-01,16690,1497499.96,2,2,6,1
2015-06-01,16691,3068999.75,3,3,2,1
2015-06-01,16696,1546998.87,2,2,7,1
2015-06-01,17167,1491455.46,2,2,6,1
2015-06-01,17168,3091999.98,3,3,22,1
2015-06-01,17174,3016999.93,3,3,3,1
2015-06-01,17175,3010349.96,3,3,3,1
2015-06-01,17176,3014966.61,3,3,3,1
2015-06-01,17178,3020487.91,3,3,4,1
2015-06-01,17180,3063000.04,3,3,8,1
2015-06-01,17181,3068999.9,3,3,9,1
2015-06-01,17182,3047099.92,3,3,7,1
2015-06-01,17184,3710231.66,4,4,17,1
2015-06-01,17185,3694658.82,4,4,15,1
2015-06-01,17186,3733011.91,4,4,17,1
2015-06-01,17187,3733855.9,4,4,17,1
2015-06-01,17404,1484199.99,2,2,12,1
2015-06-01,17406,4938600.57,4,4,10,1
2015-06-01,17407,3130399.93,3,3,29,1
2015-06-01,17408,1486714.15,2,2,3,1
2015-06-01,17476,31305828.18,7,7,21,1
2015-06-01,17478,26609777.95,7,7,95,1
2015-06-01,17480,21914398.42,7,7,86,1
2015-06-01,17619,446761.67,7,7,55,1
2015-06-01,17621,3861885.69,6,6,18,1
2015-06-01,17634,10768375.7,7,7,10,1
2015-06-01,17636,173664193.47,7,7,5,1
2015-06-01,17703,444533.91,7,7,144,1
2015-06-01,17709,10702508.9,7,7,25,1
2015-06-01,17713,10842320.03,7,7,21,1
2015-06-01,17715,10159546.71,7,7,70,1
2015-06-01,17718,10159546.71,7,7,6,1
2015-06-01,17720,10159546.71,7,7,28,1
2015-06-01,17722,10159546.71,7,7,4,1
2015-06-01,17726,172839182.95,7,7,1,1
2015-06-01,17728,173257951.25,7,7,2,1
2015-06-01,17732,172543856.72,7,7,1,1
2015-06-01,17736,137862237.78,7,7,3,1
2015-06-01,17738,137862237.78,7,7,19,1
2015-06-01,17740,137862237.78,7,7,1,1
2015-06-01,17771,2994998.88,3,3,3,1
2015-06-01,17772,1463011.18,2,2,14,1
2015-06-01,17812,443257.8,7,7,93,1
2015-06-01,17841,442613.9,7,7,157,1
2015-06-01,17843,10874939.99,7,7,88,1
2015-06-01,17918,137862237.78,7,7,24,1
2015-06-01,17920,139013954.1,7,7,4,1
2015-06-01,17922,10863248.69,7,7,1,1
2015-06-01,17924,431067.7,6,6,8,1
2015-06-01,17926,431067.7,6,6,8,1
2015-06-01,17928,424984.05,7,7,29,1
2015-06-01,17930,426673.91,7,7,62,1
2015-06-01,17932,405982.91,7,7,34,1
2015-06-01,17982,1995315.2,4,4,16,1
2015-06-01,19470,53062277.47,7,7,2,1
2015-06-01,19720,1972977987.99,11,11,1,1
2015-06-01,19722,1902291380.33,11,11,3,1
2015-06-01,19724,2003932484.67,11,11,2,1
2015-06-01,19726,1851741797.88,11,11,1,1
2015-06-01,19744,993965.3,7,7,7,1
2015-06-01,20059,144550182.61,9,9,5,1
2015-06-01,20060,66719267.35,9,9,7,1
2015-06-01,20061,144550182.61,9,9,1,1
2015-06-01,20062,66719267.35,9,9,2,1
2015-06-01,20063,144550182.61,9,9,1,1
2015-06-01,20064,66719267.35,9,9,8,1
2015-06-01,20065,144550182.61,9,9,3,1
2015-06-01,20066,66719267.35,9,9,2,1
2015-06-01,20125,140115185.2,11,11,8,1
2015-06-01,20175,4085009.02,6,6,2,1
2015-06-01,20183,1304946598.91,4,4,2,1
2015-06-01,20185,1341833921.49,4,4,2,1
2015-06-01,20187,1323539645.64,4,4,4,1
2015-06-01,20189,1279991356.77,4,4,1,1
2015-06-01,22430,863937923.19,12,12,3,1
2015-06-01,22436,950307762.1,12,12,1,1
2015-06-01,22440,740022958.84,12,12,1,1
2015-06-01,22444,266790134.39,11,11,7,1
2015-06-01,22448,270487334.18,11,11,4,1
2015-06-01,22452,36257655.56,11,11,15,1
2015-06-01,22456,35517793.05,11,11,103,1
2015-06-01,22460,42526436,11,11,18,1
2015-06-01,22464,48504648.24,11,11,15,1
2015-06-01,22466,307829152.06,11,11,2,1
2015-06-01,22468,263381357.08,11,11,1,1
2015-06-01,22470,340458986.8,11,11,2,1
2015-06-01,22544,228071506.85,11,11,20,1
2015-06-01,22546,159410431.49,11,11,24,1
2015-06-01,22548,192481397.48,11,11,24,1
2015-06-01,23757,1111143372.27,12,12,11,1
2015-06-01,23911,1231231546.87,12,12,3,1
2015-06-01,23913,20365995143.42,12,12,1,1
2015-06-01,23915,1049600222.84,12,12,1,1
2015-06-01,24483,1123560807.21,12,12,2,1
2015-06-01,24574,72215915.23,9,9,1,1
2015-06-01,24646,701910884.46,9,9,1,1
2015-06-01,24654,72215915.23,9,9,2,1
2015-06-01,24656,140156914.33,9,9,1,1
2015-06-01,24658,4664748.42,7,7,4,1
2015-06-01,24659,4664748.42,7,7,1,1
2015-06-01,24688,206146062.66,7,7,10,1
2015-06-01,24690,212600901.35,7,7,10,1
2015-06-01,24694,194629064.91,7,7,3,1
2015-06-01,24696,49529649.7,6,6,15,1
2015-06-01,24698,48553928.71,7,7,60,1
2015-06-01,24700,48810278.51,6,6,41,1
2015-06-01,24702,47185371.5,6,6,48,1
2015-06-01,25270,6262991.06,5,5,4,1
2015-06-01,27544,5029716.66,3,3,1,1
2015-06-01,27547,8562940.9,3,3,1,1
2015-06-01,27672,2524219.79,3,3,6,1
2015-06-01,27897,87313915.03,9,9,1,1
2015-06-01,28351,104859886.89,9,9,2,1
2015-06-01,28606,629644975.95,7,7,3,1
2015-06-01,28659,948520351.94,11,11,8,1
2015-06-01,28661,1078538471.91,11,11,2,1
2015-06-01,28665,948304327.93,11,11,3,1
2015-06-01,28710,1176225590.73,11,11,4,1
2015-06-01,29248,386145.74,7,7,63,1
2015-06-01,29336,10710543.59,7,7,22,1
2015-06-01,29337,10883503.92,7,7,8,1
2015-06-01,29340,10575588.39,7,7,2,1
2015-06-01,29344,10632728.18,7,7,5,1
2015-06-01,29984,110676276.29,7,7,60,1
2015-06-01,29986,110676276.29,7,7,19,1
2015-06-01,29988,110676276.29,7,7,36,1
2015-06-01,29990,110676276.29,7,7,14,1
2015-06-01,30655,2435003.06,5,5,2,1
2015-06-01,30656,4085009.02,6,6,2,1
2015-06-01,32226,72215915.23,9,9,6,1
2015-06-01,32250,180585802.05,9,9,15,1
2015-06-01,32307,189672801.39,7,7,1,1
2015-06-01,32309,162186844.45,7,7,1,1
2015-06-01,32311,165564196.55,7,7,1,1
2015-06-01,32458,353622604.2,9,9,7,1
2015-06-01,32872,1135018.77,7,7,133,1
2015-06-01,32874,1156754.68,6,6,39,1
2015-06-01,32876,1141664.78,7,7,47,1
2015-06-01,32878,1135062.55,7,7,48,1
2015-06-01,32880,335012.19,6,6,227,1
2015-06-01,33149,11584123.15,6,6,2,1
2015-06-01,33151,33331937,6,6,6,1
2015-06-01,33153,46551120.22,7,7,5,1
2015-06-01,33155,49325064.38,6,6,3,1
2015-06-01,33157,43601319.22,6,6,2,1
2015-06-01,33468,429033.87,7,7,108,1
2015-06-01,33470,10159546.71,7,7,41,1
2015-06-01,33472,137862237.78,7,7,1,1
2015-06-01,33474,800924.74,7,7,52,1
2015-06-01,33475,5224421.91,5,5,236,1
2015-06-01,33476,33666844.41,11,11,2,1
2015-06-01,33477,14315285.02,10,10,44,1
2015-06-01,33513,14528.94,1,1,12,1
2015-06-01,33520,800924.74,7,7,1,1
2015-06-01,33581,14315285.02,10,10,2,1
2015-06-01,33583,14467955.85,10,10,1,1
2015-06-01,33589,16825140.93,7,7,1,1
2015-06-01,33591,1474594.04,7,7,4,1
2015-06-01,33595,228494.48,7,7,1,1
2015-06-01,33608,228494.48,7,7,1,1
2015-06-01,33697,13236468.74,11,11,13,1
2015-06-01,33700,5224421.91,5,5,1,1
2015-06-01,33816,405982.91,7,7,29,1
2015-06-01,33818,10159546.71,7,7,20,1
2015-06-01,33820,137862237.78,7,7,3,1
2015-06-02,582,372268.32,6,6,22,1
2015-06-02,583,315750.54,6,6,152,1
2015-06-02,584,361791.05,7,7,50,1
2015-06-02,585,312964.07,6,6,89,1
2015-06-02,586,402617.75,7,7,35,1
2015-06-02,587,423087.21,7,7,112,1
2015-06-02,589,320475.04,6,6,89,1
2015-06-02,590,355333.03,7,7,12,1
2015-06-02,591,404691.66,6,6,52,1
2015-06-02,592,365710.64,6,6,30,1
2015-06-02,593,421685.01,7,7,360,1
2015-06-02,594,393219.92,6,6,126,1
2015-06-02,597,430511.68,6,6,45,1
2015-06-02,598,402042.39,7,7,47,1
2015-06-02,599,364885.19,7,7,37,1
2015-06-02,602,449087.86,6,6,144,1
2015-06-02,603,419947.1,7,7,224,1
2015-06-02,605,412120.04,7,7,135,1
2015-06-02,607,409654.4,7,7,88,1
2015-06-02,608,318524.62,6,6,179,1
2015-06-02,609,338992.7,6,6,48,1
2015-06-02,620,8251204.91,7,7,20,1
2015-06-02,621,10288037.66,7,7,203,1
2015-06-02,622,10268000.34,7,7,51,1
2015-06-02,623,10473012.46,7,7,50,1
2015-06-02,624,10419245.87,7,7,26,1
2015-06-02,625,8172342.83,7,7,12,1
2015-06-02,626,10475540.92,7,7,198,1
2015-06-02,627,10187546.34,7,7,68,1
2015-06-02,628,8410939.17,7,7,19,1
2015-06-02,629,10409480.89,7,7,38,1
2015-06-02,630,8356813.87,7,7,13,1
2015-06-02,631,8181803.9,7,7,41,1
2015-06-02,632,8506637.45,7,7,21,1
2015-06-02,633,8378369.18,7,7,8,1
2015-06-02,634,8200648.62,7,7,41,1
2015-06-02,638,174723820.16,7,7,17,1
2015-06-02,639,169237289.69,7,7,6,1
2015-06-02,640,163067701.98,7,7,7,1
2015-06-02,641,170310425.37,7,7,16,1
2015-06-02,642,175056705,7,7,2,1
2015-06-02,643,202437371.04,7,7,17,1
2015-06-02,644,166441030.96,7,7,10,1
2015-06-02,645,190811121.64,7,7,49,1
2015-06-02,648,1035601.84,7,7,10,1
2015-06-02,649,1116276.63,7,7,38,1
2015-06-02,650,887846.35,7,7,32,1
2015-06-02,651,991822.37,7,7,1,1
2015-06-02,652,1334649.11,7,7,14,1
2015-06-02,653,922559.44,7,7,7,1
2015-06-02,654,1014625.19,7,7,11,1
2015-06-02,655,914713.64,7,7,20,1
2015-06-02,656,969868.44,7,7,24,1
2015-06-02,657,1326218.53,7,7,56,1
2015-06-02,672,14501.16,1,1,56,1
2015-06-02,1944,1114610.76,7,7,28,1
2015-06-02,2006,10153916.22,7,7,16,1
2015-06-02,2161,367518.1,7,7,25,1
2015-06-02,2998,74437987.14,7,7,20,1
2015-06-02,3756,5.22,1,1,26,1
2015-06-02,3766,354671.36,7,7,14,1
2015-06-02,4302,74321815.92,6,6,17,1
2015-06-02,4306,70435825.01,7,7,79,1
2015-06-02,4308,75150059.46,6,6,21,1
2015-06-02,4310,65469288.33,6,6,88,1
2015-06-02,11129,14501.16,1,1,36,1
2015-06-02,11132,14501.16,1,1,31,1
2015-06-02,11134,14501.16,1,1,33,1
2015-06-02,11172,16037409.62,11,11,44,1
2015-06-02,11174,16832978.85,12,12,13,1
2015-06-02,11176,18427329.53,12,12,92,1
2015-06-02,11178,18431437.35,12,12,46,1
2015-06-02,11182,13353326.53,11,11,43,1
2015-06-02,11184,13761169.91,12,12,15,1
2015-06-02,11186,13769385.55,12,12,85,1
2015-06-02,11188,13741771.25,11,11,34,1
2015-06-02,11190,14543214.63,11,11,18,1
2015-06-02,11192,19364778.29,11,11,70,1
2015-06-02,11194,20092531.3,11,11,15,1
2015-06-02,11196,13664267.92,12,12,23,1
2015-06-02,11198,13682958.2,12,12,68,1
2015-06-02,11200,16110958.19,12,12,53,1
2015-06-02,11202,16110958.19,12,12,54,1
2015-06-02,11365,17481086.3,12,12,21,1
2015-06-02,11371,18426380.27,11,11,17,1
2015-06-02,11377,17133512.92,11,11,52,1
2015-06-02,11379,23111204.04,11,11,47,1
2015-06-02,11381,24050616.37,11,11,40,1
2015-06-02,11387,14142685.03,11,11,15,1
2015-06-02,11393,18243125.71,12,12,11,1
2015-06-02,11400,17497627.84,11,11,18,1
2015-06-02,11957,191549048.36,11,11,8,1
2015-06-02,11959,191651710.79,11,11,5,1
2015-06-02,11961,135395846.04,11,11,16,1
2015-06-02,11963,135295349.01,11,11,9,1
2015-06-02,11965,137145953.41,11,11,8,1
2015-06-02,11969,160138793.25,11,11,3,1
2015-06-02,11971,160243774.44,11,11,8,1
2015-06-02,11978,123160843.78,11,11,5,1
2015-06-02,11985,186041550.85,11,11,6,1
2015-06-02,11987,128636085.3,11,11,12,1
2015-06-02,11989,149703350.77,11,11,4,1
2015-06-02,11993,190783174.53,11,11,26,1
2015-06-02,11995,297556230.05,11,11,1,1
2015-06-02,11999,145025491.38,11,11,13,1
2015-06-02,12003,144412009.14,11,11,7,1
2015-06-02,12005,168956177.36,11,11,119,1
2015-06-02,12011,192897136.67,11,11,8,1
2015-06-02,12013,208233811.96,11,11,7,1
2015-06-02,12015,144843388.7,11,11,16,1
2015-06-02,12017,211701423.39,11,11,3,1
2015-06-02,12019,146073664.82,11,11,4,1
2015-06-02,12021,247375762.21,11,11,4,1
2015-06-02,12023,168831091.9,11,11,16,1
2015-06-02,12032,20710913.43,12,12,89,1
2015-06-02,12034,14321182.69,11,11,47,1
2015-06-02,12038,14821291.65,11,11,65,1
2015-06-02,12042,22118009.6,12,12,30,1
2015-06-02,12044,20520466.67,12,12,54,1
2015-06-02,12235,288959439.03,9,9,2,1
2015-06-02,12237,16423479.04,6,6,22,1
2015-06-02,12239,35929016.84,7,7,2,1
2015-06-02,12729,120712847.5,11,11,12,1
2015-06-02,12731,186407476.9,11,11,7,1
2015-06-02,12733,86015474.77,11,11,7,1
2015-06-02,12735,85881650.05,11,11,5,1
2015-06-02,12743,101956074.21,11,11,16,1
2015-06-02,12745,159004543.36,11,11,6,1
2015-06-02,12747,134400577.01,11,11,1,1
2015-06-02,12753,133688904.94,11,11,2,1
2015-06-02,13780,39442482.67,8,8,1,1
2015-06-02,14343,4583163.14,5,5,33,1
2015-06-02,16213,288959439.03,9,9,1,1
2015-06-02,16216,71452818.47,9,9,2,1
2015-06-02,16221,19503783.85,5,5,5,1
2015-06-02,16227,48683888.57,7,7,13,1
2015-06-02,16229,48146401.78,6,6,24,1
2015-06-02,16231,47752468.05,6,6,9,1
2015-06-02,16233,49580680.71,6,6,19,1
2015-06-02,16236,1056425.88,6,6,55,1
2015-06-02,16238,1022812.13,7,7,88,1
2015-06-02,16240,985472.93,6,6,275,1
2015-06-02,16242,892614.31,6,6,240,1
2015-06-02,16631,1471301.23,2,2,21,1
2015-06-02,16690,1433999.99,2,2,1,1
2015-06-02,16691,2903997,3,3,4,1
2015-06-02,16697,2838996.98,3,3,2,1
2015-06-02,16869,12513685.28,9,9,3,1
2015-06-02,17167,1429245.56,2,2,15,1
2015-06-02,17168,3000312.8,3,3,1,1
2015-06-02,17174,2985946.94,3,3,6,1
2015-06-02,17175,2983774.55,3,3,6,1
2015-06-02,17176,2983946.95,3,3,6,1
2015-06-02,17177,2977946.96,3,3,12,1
2015-06-02,17178,2982703.05,3,3,5,1
2015-06-02,17181,3031946.94,3,3,5,1
2015-06-02,17182,3012046.9,3,3,2,1
2015-06-02,17184,3666073.61,4,4,16,1
2015-06-02,17185,3639512.85,4,4,19,1
2015-06-02,17186,3690954.06,4,4,19,1
2015-06-02,17187,3709717.98,4,4,25,1
2015-06-02,17403,2978997,3,3,1,1
2015-06-02,17407,3034396.98,3,3,2,1
2015-06-02,17408,1420909.01,2,2,40,1
2015-06-02,17476,31390887.39,7,7,14,1
2015-06-02,17478,26682079.29,7,7,89,1
2015-06-02,17480,21973955.21,7,7,69,1
2015-06-02,17619,446266.82,7,7,55,1
2015-06-02,17621,3799397.4,6,6,22,1
2015-06-02,17634,10839454.8,7,7,5,1
2015-06-02,17636,174723820.16,7,7,5,1
2015-06-02,17703,443885,7,7,133,1
2015-06-02,17709,10766342.23,7,7,34,1
2015-06-02,17713,10904725.02,7,7,14,1
2015-06-02,17715,10221611.26,7,7,74,1
2015-06-02,17718,10221611.26,7,7,5,1
2015-06-02,17720,10221611.26,7,7,26,1
2015-06-02,17722,10221611.26,7,7,6,1
2015-06-02,17726,173900009.81,7,7,1,1
2015-06-02,17728,174309726.29,7,7,3,1
2015-06-02,17736,138703553.5,7,7,4,1
2015-06-02,17738,138703553.5,7,7,10,1
2015-06-02,17740,138703553.5,7,7,6,1
2015-06-02,17772,1435000,2,2,24,1
2015-06-02,17812,442815.9,7,7,85,1
2015-06-02,17841,444289.88,7,7,132,1
2015-06-02,17843,10935848.58,7,7,86,1
2015-06-02,17918,138703553.5,7,7,35,1
2015-06-02,17920,139860293.45,7,7,4,1
2015-06-02,17922,10929662.65,7,7,13,1
2015-06-02,17924,433111.76,6,6,6,1
2015-06-02,17926,433111.76,6,6,12,1
2015-06-02,17928,426628.83,7,7,25,1
2015-06-02,17930,426054.48,7,7,53,1
2015-06-02,17932,408942.05,7,7,19,1
2015-06-02,17982,1994381.34,4,4,18,1
2015-06-02,19720,2395232274.8,11,11,1,1
2015-06-02,19722,2401985493.85,11,11,5,1
2015-06-02,19724,2427911888.37,11,11,8,1
2015-06-02,19726,1997070312.08,11,11,4,1
2015-06-02,19744,1000728.71,7,7,9,1
2015-06-02,20060,66263302.52,9,9,2,1
2015-06-02,20061,143421110.99,9,9,3,1
2015-06-02,20062,66263302.52,9,9,2,1
2015-06-02,20063,143421110.99,9,9,16,1
2015-06-02,20064,66263302.52,9,9,6,1
2015-06-02,20065,143421110.99,9,9,1,1
2015-06-02,20125,137241931.63,11,11,17,1
2015-06-02,20175,4073352.26,6,6,9,1
2015-06-02,20183,1263238367.47,4,4,1,1
2015-06-02,20189,1240420816.37,4,4,1,1
2015-06-02,21628,14501.16,1,1,1,1
2015-06-02,22430,862120432.59,12,12,2,1
2015-06-02,22442,316211202.46,11,11,1,1
2015-06-02,22444,266940208.59,11,11,14,1
2015-06-02,22446,341967230.23,11,11,2,1
2015-06-02,22452,35643335.03,11,11,15,1
2015-06-02,22456,35635809.26,11,11,96,1
2015-06-02,22460,42322373.26,11,11,15,1
2015-06-02,22464,48392767.47,11,11,18,1
2015-06-02,22466,308955839.54,11,11,1,1
2015-06-02,22468,263632796.76,11,11,4,1
2015-06-02,22470,339734504.57,11,11,2,1
2015-06-02,22474,273935299.19,11,11,3,1
2015-06-02,22544,229474651.79,11,11,18,1
2015-06-02,22546,158632125.92,11,11,19,1
2015-06-02,22548,191845678.66,11,11,30,1
2015-06-02,22634,4073352.26,6,6,1,1
2015-06-02,23757,1139206825.13,12,12,8,1
2015-06-02,23911,1271400265.19,12,12,7,1
2015-06-02,23915,1098838083.77,12,12,2,1
2015-06-02,24483,1156419806.1,12,12,2,1
2015-06-02,24574,71452818.47,9,9,1,1
2015-06-02,24653,64002818.48,9,9,1,1
2015-06-02,24654,71452818.47,9,9,1,1
2015-06-02,24655,71452818.47,9,9,1,1
2015-06-02,24657,86352818.45,9,9,1,1
2015-06-02,24658,4641698.54,7,7,2,1
2015-06-02,24659,4641698.54,7,7,1,1
2015-06-02,24660,5365631.57,8,8,1,1
2015-06-02,24688,207475012.4,7,7,3,1
2015-06-02,24690,213926630.82,7,7,8,1
2015-06-02,24692,218295586.51,7,7,4,1
2015-06-02,24694,195911712.44,7,7,5,1
2015-06-02,24696,49571464.45,6,6,16,1
2015-06-02,24698,49023898.82,7,7,53,1
2015-06-02,24700,49185402.95,6,6,45,1
2015-06-02,24702,47239447.36,6,6,29,1
2015-06-02,25270,6204060.19,5,5,1,1
2015-06-02,25280,8096891.16,5,5,1,1
2015-06-02,25305,43272687.49,8,8,1,1
2015-06-02,25821,2418398.25,5,5,2,1
2015-06-02,27563,3788107.94,2,2,2,1
2015-06-02,27569,3592088.99,2,2,4,1
2015-06-02,27573,3656895.93,2,2,2,1
2015-06-02,27576,3525107.49,2,2,1,1
2015-06-02,27579,4012095.88,2,2,1,1
2015-06-02,27582,3556095,2,2,2,1
2015-06-02,27600,91631172.26,8,8,1,1
2015-06-02,27638,1809307.87,2,2,1,1
2015-06-02,27672,2409058.78,3,3,6,1
2015-06-02,27775,6960032.01,3,3,1,1
2015-06-02,27790,90259378.29,8,8,1,1
2015-06-02,27856,3648527.42,2,2,4,1
2015-06-02,28351,103723478.19,9,9,1,1
2015-06-02,28352,2087557688.13,14,14,1,1
2015-06-02,28606,641279134.75,7,7,8,1
2015-06-02,28659,938307921.8,11,11,5,1
2015-06-02,28661,1076008677.61,11,11,2,1
2015-06-02,28665,950029902.67,11,11,3,1
2015-06-02,28710,1177212635.39,11,11,3,1
2015-06-02,29248,387487.08,7,7,60,1
2015-06-02,29336,10768252.89,7,7,12,1
2015-06-02,29337,10944235.77,7,7,5,1
2015-06-02,29340,10655268.34,7,7,1,1
2015-06-02,29344,10716575.24,7,7,3,1
2015-06-02,29613,71452818.47,9,9,2,1
2015-06-02,29984,127643768.16,7,7,54,1
2015-06-02,29986,127643768.16,7,7,14,1
2015-06-02,29988,127643768.16,7,7,23,1
2015-06-02,29990,127643768.16,7,7,16,1
2015-06-02,32226,71452818.47,9,9,8,1
2015-06-02,32250,178688401.71,9,9,31,1
2015-06-02,32305,202437371.04,7,7,1,1
2015-06-02,32307,190811121.64,7,7,2,1
2015-06-02,32309,163067701.98,7,7,1,1
2015-06-02,32311,166441030.96,7,7,1,1
2015-06-02,32458,349926803.43,9,9,10,1
2015-06-02,32872,1139352.33,7,7,143,1
2015-06-02,32874,1162338.92,6,6,33,1
2015-06-02,32876,1140127.51,7,7,76,1
2015-06-02,32878,1143474.65,7,7,51,1
2015-06-02,32880,335935.4,6,6,200,1
2015-06-02,33149,11396681.29,6,6,2,1
2015-06-02,33151,33588135.16,6,6,6,1
2015-06-02,33153,46954467.62,7,7,2,1
2015-06-02,33155,49365202.22,6,6,2,1
2015-06-02,33157,43644588.03,6,6,5,1
2015-06-02,33468,429596.72,7,7,107,1
2015-06-02,33470,10221611.26,7,7,35,1
2015-06-02,33472,138703553.5,7,7,3,1
2015-06-02,33474,820454.57,7,7,30,1
2015-06-02,33475,5305609.48,5,5,205,1
2015-06-02,33477,14244322.48,10,10,13,1
2015-06-02,33513,14501.16,1,1,4,1
2015-06-02,33520,820454.57,7,7,2,1
2015-06-02,33583,14399007.88,10,10,1,1
2015-06-02,33697,13143404.88,11,11,17,1
2015-06-02,33700,5305609.48,5,5,4,1
2015-06-02,33816,408942.05,7,7,30,1
2015-06-02,33818,10221611.26,7,7,11,1
2015-06-02,33820,138703553.5,7,7,2,1
2015-06-03,582,371285.78,6,6,41,1
2015-06-03,583,315145.06,6,6,177,1
2015-06-03,584,362197.9,7,7,57,1
2015-06-03,585,313838.3,6,6,83,1
2015-06-03,586,403365.55,7,7,48,1
2015-06-03,587,424961.91,7,7,134,1
2015-06-03,589,321023.86,6,6,95,1
2015-06-03,590,354075.48,7,7,2,1
2015-06-03,591,404346.02,6,6,41,1
2015-06-03,592,365190.53,6,6,35,1
2015-06-03,593,422191.08,7,7,326,1
2015-06-03,594,392050.71,6,6,176,1
2015-06-03,597,431468.5,6,6,45,1
2015-06-03,598,400664.71,7,7,96,1
2015-06-03,599,363886.69,7,7,46,1
2015-06-03,602,449522.88,6,6,158,1
2015-06-03,603,418846.65,7,7,170,1
2015-06-03,605,412375.47,7,7,121,1
2015-06-03,607,410199.29,7,7,81,1
2015-06-03,608,318764.62,6,6,205,1
2015-06-03,609,337810.22,6,6,61,1
2015-06-03,620,8280553.95,7,7,23,1
2015-06-03,621,10362407.2,7,7,278,1
2015-06-03,622,10321438.09,7,7,58,1
2015-06-03,623,10527846.89,7,7,48,1
2015-06-03,624,10469857.6,7,7,42,1
2015-06-03,625,8196456.25,7,7,10,1
2015-06-03,626,10534869.34,7,7,199,1
2015-06-03,627,10244582.9,7,7,100,1
2015-06-03,628,8455836.55,7,7,26,1
2015-06-03,629,10458537.9,7,7,50,1
2015-06-03,630,8398126.94,7,7,11,1
